_query_time,_bill_type,_bill_id,_session_id,_cosponsor_type,_cosponsor_name,_cosponsor_id,_cosponsor_state,_cosponsor_title,_cosponsor_party,_cosponsor_date
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Seth Moulton,M001196,MA,Rep.,D,2019-02-14
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,C.A. Dutch Ruppersberger,R000576,MD,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Susan Wild,W000826,PA,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Juan Vargas,V000130,CA,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Sean Casten,C001117,IL,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Adriano Espaillat,E000297,NY,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Dan Kildee,K000380,MI,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Cynthia Axne,A000378,IA,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Raja Krishnamoorthi,K000391,IL,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jim Himes,H001047,CT,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Derek Kilmer,K000381,WA,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Harley Rouda,R000616,CA,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Guy Reschenthaler,R000610,PA,Rep.,R,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Suzanne Bonamici,B001278,OR,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,David Cicilline,C001084,RI,Rep.,D,2019-02-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lloyd Doggett,D000399,TX,Rep.,D,2019-02-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Zoe Lofgren,L000397,CA,Rep.,D,2019-02-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Tulsi Gabbard,G000571,HI,Rep.,D,2019-03-05
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ann McLane Kuster,K000382,NH,Rep.,D,2019-03-05
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joe Neguse,N000191,CO,Rep.,D,2019-03-05
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brad Schneider,S001190,IL,Rep.,D,2019-03-05
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Kathy Castor,C001066,FL,Rep.,D,2019-03-05
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Salud Carbajal,C001112,CA,Rep.,D,2019-03-06
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Antonio Delgado,D000630,NY,Rep.,D,2019-03-06
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Debbie Mucarsel-Powell,M001207,FL,Rep.,D,2019-03-06
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Bill Foster,F000454,IL,Rep.,D,2019-03-07
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John Katko,K000386,NY,Rep.,R,2019-03-08
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Madeleine Dean,D000631,PA,Rep.,D,2019-03-08
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Debra Haaland,H001080,NM,Rep.,D,2019-03-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ron Kind,K000188,WI,Rep.,D,2019-03-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Judy Chu,C001080,CA,Rep.,D,2019-03-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Vern Buchanan,B001260,FL,Rep.,R,2019-03-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Donna Shalala,S001206,FL,Rep.,D,2019-03-14
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Alan Lowenthal,L000579,CA,Rep.,D,2019-03-14
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jason Crow,C001121,CO,Rep.,D,2019-03-14
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Scott Tipton,T000470,CO,Rep.,R,2019-03-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mike Doyle,D000482,PA,Rep.,D,2019-03-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Pete Aguilar,A000371,CA,Rep.,D,2019-03-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Steven Watkins,W000824,KS,Rep.,R,2019-03-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Josh Gottheimer,G000583,NJ,Rep.,D,2019-03-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Cheri Bustos,B001286,IL,Rep.,D,2019-03-27
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Sheila Jackson Lee,J000032,TX,Rep.,D,2019-04-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Fred Upton,U000031,MI,Rep.,R,2019-04-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Katie Porter,P000618,CA,Rep.,D,2019-04-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Pete Stauber,S001212,MN,Rep.,R,2019-04-02
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mikie Sherrill,S001207,NJ,Rep.,D,2019-04-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Bill Pascrell Jr.,P000096,NJ,Rep.,D,2019-04-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Alcee L. Hastings,H000324,FL,Rep.,D,2019-04-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Marcy Kaptur,K000009,OH,Rep.,D,2019-04-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brad Sherman,S000344,CA,Rep.,D,2019-04-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joe Cunningham,C001122,SC,Rep.,D,2019-05-08
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Chris Pappas,P000614,NH,Rep.,D,2019-05-08
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Susie Lee,L000590,NV,Rep.,D,2019-05-16
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Chris Collins,C001092,NY,Rep.,R,2019-05-17
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Colin Allred,A000376,TX,Rep.,D,2019-05-21
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Tom Malinowski,M001203,NJ,Rep.,D,2019-06-03
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lauren Underwood,U000040,IL,Rep.,D,2019-06-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jan Schakowsky,S001145,IL,Rep.,D,2019-06-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Katie Hill,H001087,CA,Rep.,D,2019-06-19
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Andy Kim,K000394,NJ,Rep.,D,2019-06-19
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Gilbert Cisneros,C001123,CA,Rep.,D,2019-07-09
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Josh Harder,H001090,CA,Rep.,D,2019-07-09
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Conor Lamb,L000588,PA,Rep.,D,2019-07-10
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Susan A. Davis,D000598,CA,Rep.,D,2019-07-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ami Bera,B001287,CA,Rep.,D,2019-07-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mary Gay Scanlon,S001205,PA,Rep.,D,2019-07-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Betty McCollum,M001143,MN,Rep.,D,2019-07-25
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Elaine Luria,L000591,VA,Rep.,D,2019-08-13
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Scott Peters,P000608,CA,Rep.,D,2019-09-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Steve Cohen,C001068,TN,Rep.,D,2019-09-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brian Mast,M001199,FL,Rep.,R,2019-09-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jamie Raskin,R000606,MD,Rep.,D,2019-09-17
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,David Trone,T000483,MD,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Bill Posey,P000599,FL,Rep.,R,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ted Deutch,D000610,FL,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Gerald E. Connolly,C001078,VA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Grace F. Napolitano,N000179,CA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Nydia M. Velázquez,V000081,NY,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lucille Roybal-Allard,R000486,CA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brenda Lawrence,L000581,MI,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Bonnie Watson Coleman,W000822,NJ,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Daniel Lipinski,L000563,IL,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Anna G. Eshoo,E000215,CA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brendan Boyle,B001296,PA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Cedric Richmond,R000588,LA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jimmy Panetta,P000613,CA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joe Morelle,M001206,NY,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Richard E. Neal,N000015,MA,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Frank Pallone,P000034,NJ,Rep.,D,2019-09-26
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Suzan K. DelBene,D000617,WA,Rep.,D,2019-09-27
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jim Cooper,C000754,TN,Rep.,D,2019-10-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lizzie Fletcher,F000468,TX,Rep.,D,2019-10-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,William Lacy Clay,C001049,MO,Rep.,D,2019-10-01
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mike Levin,L000593,CA,Rep.,D,2019-10-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lee Zeldin,Z000017,NY,Rep.,R,2019-10-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Karen Bass,B001270,CA,Rep.,D,2019-10-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,A. Donald McEachin,M001200,VA,Rep.,D,2019-10-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Dina Titus,T000468,NV,Rep.,D,2019-10-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ben Ray Luján,L000570,NM,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John B. Larson,L000557,CT,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lois Frankel,F000462,FL,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Anthony Brown,B001304,MD,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jerry McNerney,M001166,CA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mark DeSaulnier,D000623,CA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John Garamendi,G000559,CA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Hank Johnson,J000288,GA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Andy Levin,L000592,MI,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Brian Higgins,H001038,NY,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mike Quigley,Q000023,IL,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Adam B. Schiff,S001150,CA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lucy McBath,M001208,GA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Norma Torres,T000474,CA,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John Sarbanes,S001168,MD,Rep.,D,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Elise Stefanik,S001196,NY,Rep.,R,2019-10-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joseph P. Kennedy III,K000379,MA,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Al Green,G000553,TX,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Tony Cárdenas,C001097,CA,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Elissa Slotkin,S001208,MI,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jahana Hayes,H001081,CT,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jared Huffman,H001068,CA,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Dean Phillips,P000616,MN,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jerrold Nadler,N000002,NY,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John Lewis,L000287,GA,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joe Courtney,C001069,CT,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jennifer Wexton,W000825,VA,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Val Demings,D000627,FL,Rep.,D,2019-10-18
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,David E. Price,P000523,NC,Rep.,D,2019-10-22
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,John Yarmuth,Y000062,KY,Rep.,D,2019-10-22
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Linda T. Sánchez,S001156,CA,Rep.,D,2019-10-22
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Stephanie Murphy,M001202,FL,Rep.,D,2019-10-22
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Nita M. Lowey,L000480,NY,Rep.,D,2019-10-22
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Matt Cartwright,C001090,PA,Rep.,D,2019-10-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Abigail Spanberger,S001209,VA,Rep.,D,2019-10-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Grace Meng,M001188,NY,Rep.,D,2019-10-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Earl Blumenauer,B000574,OR,Rep.,D,2019-10-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Veronica Escobar,E000299,TX,Rep.,D,2019-10-23
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Sanford D. Bishop Jr.,B000490,GA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jimmy Gomez,G000585,CA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Hakeem Jeffries,J000294,NY,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Haley Stevens,S001215,MI,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ruben Gallego,G000574,AZ,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Adam Smith,S000510,WA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Albio Sires,S001165,NJ,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Donald W. Norcross,N000188,NJ,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Paul Tonko,T000469,NY,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Mark Takano,T000472,CA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ben McAdams,M001209,UT,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Darren Soto,S001200,FL,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Sean Patrick Maloney,M001185,NY,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Adam Kinzinger,K000378,IL,Rep.,R,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Eric Swalwell,S001193,CA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Denny Heck,H001064,WA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Rosa DeLauro,D000216,CT,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,André Carson,C001072,IN,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,José E. Serrano,S000248,NY,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ro Khanna,K000389,CA,Rep.,D,2019-10-28
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Greg Stanton,S001211,AZ,Rep.,D,2019-10-30
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Stephen F. Lynch,L000562,MA,Rep.,D,2019-10-30
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Barbara Lee,L000551,CA,Rep.,D,2019-10-30
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,J. Luis Correa,C001110,CA,Rep.,D,2019-11-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Joyce Beatty,B001281,OH,Rep.,D,2019-11-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Chellie Pingree,P000597,ME,Rep.,D,2019-11-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Kim Schrier,S001216,WA,Rep.,D,2019-11-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Peter Welch,W000800,VT,Rep.,D,2019-11-12
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Xochitl Torres Small,T000484,NM,Rep.,D,2019-11-13
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Katherine Clark,C001101,MA,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Raúl M. Grijalva,G000551,AZ,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ken Calvert,C000059,CA,Rep.,R,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lori Trahan,T000482,MA,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ted Lieu,L000582,CA,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Ayanna Pressley,P000617,MA,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Rashida Tlaib,T000481,MI,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Doris Matsui,M001163,CA,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jefferson Van Drew,V000133,NJ,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Lisa Blunt Rochester,B001303,DE,Rep.,D,2019-11-15
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Marc Veasey,V000131,TX,Rep.,D,2019-11-20
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Donald Beyer,B001292,VA,Rep.,D,2019-12-04
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Debbie Dingell,D000624,MI,Rep.,D,2019-12-06
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,TJ Cox,C001124,CA,Rep.,D,2019-12-06
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Chrissy Houlahan,H001085,PA,Rep.,D,2019-12-09
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Eddie Bernice Johnson,J000126,TX,Rep.,D,2019-12-09
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Jesús García,G000586,IL,Rep.,D,2019-12-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Al Lawson,L000586,FL,Rep.,D,2019-12-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Raul Ruiz,R000599,CA,Rep.,D,2019-12-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Max Rose,R000613,NY,Rep.,D,2019-12-11
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Gregory W. Meeks,M001137,NY,Rep.,D,2019-12-17
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,G. K. Butterfield,B001251,NC,Rep.,D,2019-12-17
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Yvette D. Clarke,C001067,NY,Rep.,D,2019-12-17
2021-02-26_00-29-01,hr,hr1002-116,116,cosponsor,Pramila Jayapal,J000298,WA,Rep.,D,2019-12-17
